"","tissue_roi1","tissue_roi2","tissue_roi3","tissue_roi4","roi_label"
"24367",FALSE,FALSE,FALSE,FALSE,NA
"24368",FALSE,FALSE,FALSE,FALSE,NA
"24369",FALSE,FALSE,FALSE,FALSE,NA
"24370",FALSE,FALSE,FALSE,FALSE,NA
"24371",FALSE,FALSE,FALSE,FALSE,NA
"24372",FALSE,FALSE,FALSE,FALSE,NA
"24373",FALSE,FALSE,FALSE,FALSE,NA
"24374",FALSE,FALSE,FALSE,FALSE,NA
"24375",FALSE,FALSE,FALSE,FALSE,NA
"24376",FALSE,FALSE,FALSE,FALSE,NA
"24377",FALSE,FALSE,FALSE,FALSE,NA
"24378",FALSE,FALSE,FALSE,FALSE,NA
"24379",FALSE,FALSE,FALSE,FALSE,NA
"24380",FALSE,FALSE,FALSE,FALSE,NA
"24381",FALSE,FALSE,FALSE,FALSE,NA
"24382",FALSE,FALSE,FALSE,FALSE,NA
"24383",FALSE,FALSE,FALSE,FALSE,NA
"24384",FALSE,FALSE,FALSE,FALSE,NA
"24385",FALSE,FALSE,FALSE,FALSE,NA
"24386",FALSE,FALSE,FALSE,FALSE,NA
"24387",FALSE,FALSE,FALSE,FALSE,NA
"24388",FALSE,FALSE,FALSE,FALSE,NA
"24389",FALSE,FALSE,FALSE,FALSE,NA
"24390",FALSE,FALSE,FALSE,FALSE,NA
"24391",FALSE,FALSE,FALSE,FALSE,NA
"24392",FALSE,FALSE,FALSE,FALSE,NA
"24393",FALSE,FALSE,FALSE,FALSE,NA
"24394",FALSE,FALSE,FALSE,FALSE,NA
"24395",FALSE,FALSE,FALSE,FALSE,NA
"24396",FALSE,FALSE,FALSE,FALSE,NA
"24397",FALSE,FALSE,FALSE,FALSE,NA
"24398",FALSE,FALSE,FALSE,FALSE,NA
"24399",FALSE,FALSE,FALSE,FALSE,NA
"24400",FALSE,FALSE,FALSE,FALSE,NA
"24401",FALSE,FALSE,FALSE,FALSE,NA
"24402",FALSE,FALSE,FALSE,FALSE,NA
"24403",FALSE,FALSE,FALSE,FALSE,NA
"24404",FALSE,FALSE,FALSE,FALSE,NA
"24405",FALSE,FALSE,FALSE,FALSE,NA
"24406",FALSE,FALSE,FALSE,FALSE,NA
"24407",FALSE,FALSE,FALSE,FALSE,NA
"24408",FALSE,FALSE,FALSE,FALSE,NA
"24409",FALSE,FALSE,FALSE,FALSE,NA
"24410",FALSE,FALSE,FALSE,FALSE,NA
"24411",FALSE,FALSE,FALSE,FALSE,NA
"24412",FALSE,FALSE,FALSE,FALSE,NA
"24413",FALSE,FALSE,FALSE,FALSE,NA
"24414",FALSE,FALSE,FALSE,FALSE,NA
"24415",FALSE,FALSE,FALSE,FALSE,NA
"24416",FALSE,FALSE,FALSE,FALSE,NA
"24417",FALSE,FALSE,FALSE,FALSE,NA
"24418",FALSE,FALSE,FALSE,FALSE,NA
"24419",FALSE,FALSE,FALSE,FALSE,NA
"24420",FALSE,FALSE,FALSE,FALSE,NA
"24421",FALSE,FALSE,FALSE,FALSE,NA
"24422",FALSE,FALSE,FALSE,FALSE,NA
"24423",FALSE,FALSE,FALSE,FALSE,NA
"24424",FALSE,FALSE,FALSE,FALSE,NA
"24425",FALSE,FALSE,FALSE,FALSE,NA
"24426",FALSE,FALSE,FALSE,FALSE,NA
"24427",FALSE,FALSE,FALSE,FALSE,NA
"24428",FALSE,FALSE,FALSE,FALSE,NA
"24429",FALSE,FALSE,FALSE,FALSE,NA
"24430",FALSE,FALSE,FALSE,FALSE,NA
"24431",FALSE,FALSE,FALSE,FALSE,NA
"24432",FALSE,FALSE,FALSE,FALSE,NA
"24433",FALSE,FALSE,FALSE,FALSE,NA
"24434",FALSE,FALSE,FALSE,FALSE,NA
"24435",FALSE,FALSE,FALSE,FALSE,NA
"24436",FALSE,FALSE,FALSE,FALSE,NA
"24437",FALSE,FALSE,FALSE,FALSE,NA
"24438",FALSE,FALSE,FALSE,FALSE,NA
"24439",FALSE,FALSE,FALSE,FALSE,NA
"24440",FALSE,FALSE,FALSE,FALSE,NA
"24441",FALSE,FALSE,FALSE,FALSE,NA
"24442",FALSE,FALSE,FALSE,FALSE,NA
"24443",FALSE,FALSE,FALSE,FALSE,NA
"24444",FALSE,FALSE,FALSE,FALSE,NA
"24445",FALSE,FALSE,FALSE,FALSE,NA
"24446",FALSE,FALSE,FALSE,FALSE,NA
"24447",FALSE,FALSE,FALSE,FALSE,NA
"24448",FALSE,FALSE,FALSE,FALSE,NA
"24449",FALSE,FALSE,FALSE,FALSE,NA
"24450",FALSE,FALSE,FALSE,FALSE,NA
"24451",FALSE,FALSE,FALSE,FALSE,NA
"24452",FALSE,FALSE,FALSE,FALSE,NA
"24453",FALSE,FALSE,FALSE,FALSE,NA
"24454",FALSE,FALSE,FALSE,FALSE,NA
"24455",FALSE,FALSE,FALSE,FALSE,NA
"24456",FALSE,FALSE,FALSE,FALSE,NA
"24457",FALSE,FALSE,FALSE,FALSE,NA
"24458",FALSE,FALSE,FALSE,FALSE,NA
"24459",FALSE,FALSE,FALSE,FALSE,NA
"24460",FALSE,FALSE,FALSE,FALSE,NA
"24461",FALSE,FALSE,FALSE,FALSE,NA
"24462",FALSE,FALSE,FALSE,FALSE,NA
"24463",FALSE,FALSE,FALSE,FALSE,NA
"24464",FALSE,FALSE,FALSE,FALSE,NA
"24465",FALSE,FALSE,FALSE,FALSE,NA
"24466",FALSE,FALSE,FALSE,FALSE,NA
"24467",FALSE,FALSE,FALSE,FALSE,NA
"24468",FALSE,FALSE,FALSE,FALSE,NA
"24469",FALSE,FALSE,FALSE,FALSE,NA
"24470",FALSE,FALSE,FALSE,FALSE,NA
"24471",FALSE,FALSE,FALSE,FALSE,NA
"24472",FALSE,FALSE,FALSE,FALSE,NA
"24473",FALSE,FALSE,FALSE,FALSE,NA
"24474",FALSE,FALSE,FALSE,FALSE,NA
"24475",FALSE,FALSE,FALSE,FALSE,NA
"24476",FALSE,FALSE,FALSE,FALSE,NA
"24477",FALSE,FALSE,FALSE,FALSE,NA
"24478",FALSE,FALSE,FALSE,FALSE,NA
"24479",FALSE,FALSE,FALSE,FALSE,NA
"24480",FALSE,FALSE,FALSE,FALSE,NA
"24481",FALSE,FALSE,FALSE,FALSE,NA
"24482",FALSE,FALSE,FALSE,FALSE,NA
"24483",FALSE,FALSE,FALSE,FALSE,NA
"24484",FALSE,FALSE,FALSE,FALSE,NA
"24485",FALSE,FALSE,FALSE,FALSE,NA
"24486",FALSE,FALSE,FALSE,FALSE,NA
"24487",FALSE,FALSE,FALSE,FALSE,NA
"24488",FALSE,FALSE,FALSE,FALSE,NA
"24489",FALSE,FALSE,FALSE,FALSE,NA
"24490",FALSE,FALSE,FALSE,FALSE,NA
"24491",FALSE,FALSE,FALSE,FALSE,NA
"24492",FALSE,FALSE,FALSE,FALSE,NA
"24493",FALSE,FALSE,FALSE,FALSE,NA
"24494",FALSE,FALSE,FALSE,FALSE,NA
"24495",FALSE,FALSE,FALSE,FALSE,NA
"24496",FALSE,FALSE,FALSE,FALSE,NA
"24497",FALSE,FALSE,FALSE,FALSE,NA
"24498",FALSE,FALSE,FALSE,FALSE,NA
"24499",FALSE,FALSE,FALSE,FALSE,NA
"24500",FALSE,FALSE,FALSE,FALSE,NA
"24501",FALSE,FALSE,FALSE,FALSE,NA
"24502",FALSE,FALSE,FALSE,FALSE,NA
"24503",FALSE,FALSE,FALSE,FALSE,NA
"24504",FALSE,FALSE,FALSE,FALSE,NA
"24505",FALSE,FALSE,FALSE,FALSE,NA
"24506",FALSE,FALSE,FALSE,FALSE,NA
"24507",FALSE,FALSE,FALSE,FALSE,NA
"24508",FALSE,FALSE,FALSE,FALSE,NA
"24509",FALSE,FALSE,FALSE,FALSE,NA
"24510",FALSE,FALSE,FALSE,FALSE,NA
"24511",FALSE,FALSE,FALSE,FALSE,NA
"24512",FALSE,FALSE,FALSE,FALSE,NA
"24513",FALSE,FALSE,FALSE,FALSE,NA
"24514",FALSE,FALSE,FALSE,FALSE,NA
"24515",FALSE,FALSE,FALSE,FALSE,NA
"24516",FALSE,FALSE,FALSE,FALSE,NA
"24517",FALSE,FALSE,FALSE,FALSE,NA
"24518",FALSE,FALSE,FALSE,FALSE,NA
"24519",FALSE,FALSE,FALSE,FALSE,NA
"24520",FALSE,FALSE,FALSE,FALSE,NA
"24521",FALSE,FALSE,FALSE,FALSE,NA
"24522",FALSE,FALSE,FALSE,FALSE,NA
"24523",FALSE,FALSE,FALSE,FALSE,NA
"24524",FALSE,FALSE,FALSE,FALSE,NA
"24525",FALSE,FALSE,FALSE,FALSE,NA
"24526",FALSE,FALSE,FALSE,FALSE,NA
"24527",FALSE,FALSE,FALSE,FALSE,NA
"24528",FALSE,FALSE,FALSE,FALSE,NA
"24529",FALSE,FALSE,FALSE,FALSE,NA
"24530",FALSE,FALSE,FALSE,FALSE,NA
"24531",FALSE,FALSE,FALSE,FALSE,NA
"24532",FALSE,FALSE,FALSE,FALSE,NA
"24533",FALSE,FALSE,FALSE,FALSE,NA
"24534",FALSE,FALSE,FALSE,FALSE,NA
"24535",FALSE,FALSE,FALSE,FALSE,NA
"24536",FALSE,FALSE,FALSE,FALSE,NA
"24537",FALSE,FALSE,FALSE,FALSE,NA
"24538",FALSE,FALSE,FALSE,FALSE,NA
"24539",FALSE,FALSE,FALSE,FALSE,NA
"24540",FALSE,FALSE,FALSE,FALSE,NA
"24541",FALSE,FALSE,FALSE,FALSE,NA
"24542",FALSE,FALSE,FALSE,FALSE,NA
"24543",FALSE,FALSE,FALSE,FALSE,NA
"24544",FALSE,FALSE,FALSE,FALSE,NA
"24545",FALSE,FALSE,FALSE,FALSE,NA
"24546",FALSE,FALSE,FALSE,FALSE,NA
"24547",FALSE,FALSE,FALSE,FALSE,NA
"24548",FALSE,FALSE,FALSE,FALSE,NA
"24549",FALSE,FALSE,FALSE,FALSE,NA
"24550",FALSE,FALSE,FALSE,FALSE,NA
"24551",FALSE,FALSE,FALSE,FALSE,NA
"24552",FALSE,FALSE,FALSE,FALSE,NA
"24553",FALSE,FALSE,FALSE,FALSE,NA
"24554",FALSE,FALSE,FALSE,FALSE,NA
"24555",FALSE,FALSE,FALSE,FALSE,NA
"24556",FALSE,FALSE,FALSE,FALSE,NA
"24557",FALSE,FALSE,FALSE,FALSE,NA
"24558",FALSE,FALSE,FALSE,FALSE,NA
"24559",FALSE,FALSE,FALSE,FALSE,NA
"24560",FALSE,FALSE,FALSE,FALSE,NA
"24561",FALSE,FALSE,FALSE,FALSE,NA
"24562",FALSE,FALSE,FALSE,FALSE,NA
"24563",FALSE,FALSE,FALSE,FALSE,NA
"24564",FALSE,FALSE,FALSE,FALSE,NA
"24565",FALSE,FALSE,FALSE,FALSE,NA
"24566",FALSE,FALSE,FALSE,FALSE,NA
"24567",FALSE,FALSE,FALSE,FALSE,NA
"24568",FALSE,FALSE,FALSE,FALSE,NA
"24569",FALSE,FALSE,FALSE,FALSE,NA
"24570",FALSE,FALSE,FALSE,FALSE,NA
"24571",FALSE,FALSE,FALSE,FALSE,NA
"24572",FALSE,FALSE,FALSE,FALSE,NA
"24573",FALSE,FALSE,FALSE,FALSE,NA
"24574",FALSE,FALSE,FALSE,FALSE,NA
"24575",FALSE,FALSE,FALSE,FALSE,NA
"24576",FALSE,FALSE,FALSE,FALSE,NA
"24577",FALSE,FALSE,FALSE,FALSE,NA
"24578",FALSE,FALSE,FALSE,FALSE,NA
"24579",FALSE,FALSE,FALSE,FALSE,NA
"24580",FALSE,FALSE,FALSE,FALSE,NA
"24581",FALSE,FALSE,FALSE,FALSE,NA
"24582",FALSE,FALSE,FALSE,FALSE,NA
"24583",FALSE,FALSE,FALSE,FALSE,NA
"24584",FALSE,FALSE,FALSE,FALSE,NA
"24585",FALSE,FALSE,FALSE,FALSE,NA
"24586",FALSE,FALSE,FALSE,FALSE,NA
"24587",FALSE,FALSE,FALSE,FALSE,NA
"24588",FALSE,FALSE,FALSE,FALSE,NA
"24589",FALSE,FALSE,FALSE,FALSE,NA
"24590",FALSE,FALSE,FALSE,FALSE,NA
"24591",FALSE,FALSE,FALSE,FALSE,NA
"24592",FALSE,FALSE,FALSE,FALSE,NA
"24593",FALSE,FALSE,FALSE,FALSE,NA
"24594",FALSE,FALSE,FALSE,FALSE,NA
"24595",FALSE,FALSE,FALSE,FALSE,NA
"24596",FALSE,FALSE,FALSE,FALSE,NA
"24597",FALSE,FALSE,FALSE,FALSE,NA
"24598",FALSE,FALSE,FALSE,FALSE,NA
"24599",FALSE,FALSE,FALSE,FALSE,NA
"24600",FALSE,FALSE,FALSE,FALSE,NA
"24601",FALSE,FALSE,FALSE,FALSE,NA
"24602",FALSE,FALSE,FALSE,FALSE,NA
"24603",FALSE,FALSE,FALSE,FALSE,NA
"24604",FALSE,FALSE,FALSE,FALSE,NA
"24605",FALSE,FALSE,FALSE,FALSE,NA
"24606",FALSE,FALSE,FALSE,FALSE,NA
"24607",FALSE,FALSE,FALSE,FALSE,NA
"24608",FALSE,FALSE,FALSE,FALSE,NA
"24609",FALSE,FALSE,FALSE,FALSE,NA
"24610",FALSE,FALSE,FALSE,FALSE,NA
"24611",FALSE,FALSE,FALSE,FALSE,NA
"24612",FALSE,FALSE,FALSE,FALSE,NA
"24613",FALSE,FALSE,FALSE,FALSE,NA
"24614",FALSE,FALSE,FALSE,FALSE,NA
"24615",FALSE,FALSE,FALSE,FALSE,NA
"24616",FALSE,FALSE,FALSE,FALSE,NA
"24617",FALSE,FALSE,FALSE,FALSE,NA
"24618",FALSE,FALSE,FALSE,FALSE,NA
"24619",FALSE,FALSE,FALSE,FALSE,NA
"24620",FALSE,FALSE,FALSE,FALSE,NA
"24621",FALSE,FALSE,FALSE,FALSE,NA
"24622",FALSE,FALSE,FALSE,FALSE,NA
"24623",FALSE,FALSE,FALSE,FALSE,NA
"24624",FALSE,FALSE,FALSE,FALSE,NA
"24625",FALSE,FALSE,FALSE,FALSE,NA
"24626",FALSE,FALSE,FALSE,FALSE,NA
"24627",FALSE,FALSE,FALSE,FALSE,NA
"24628",FALSE,FALSE,FALSE,FALSE,NA
"24629",FALSE,FALSE,FALSE,FALSE,NA
"24630",FALSE,FALSE,FALSE,FALSE,NA
"24631",FALSE,FALSE,FALSE,FALSE,NA
"24632",FALSE,FALSE,FALSE,FALSE,NA
"24633",FALSE,FALSE,FALSE,FALSE,NA
"24634",FALSE,FALSE,FALSE,FALSE,NA
"24635",FALSE,FALSE,FALSE,FALSE,NA
"24636",FALSE,FALSE,FALSE,FALSE,NA
"24637",FALSE,FALSE,FALSE,FALSE,NA
"24638",FALSE,FALSE,FALSE,FALSE,NA
"24639",FALSE,FALSE,FALSE,FALSE,NA
"24640",FALSE,FALSE,FALSE,FALSE,NA
"24641",FALSE,FALSE,FALSE,FALSE,NA
"24642",FALSE,FALSE,FALSE,FALSE,NA
"24643",FALSE,FALSE,FALSE,FALSE,NA
"24644",FALSE,FALSE,FALSE,FALSE,NA
"24645",FALSE,FALSE,FALSE,FALSE,NA
"24646",FALSE,FALSE,FALSE,FALSE,NA
"24647",FALSE,FALSE,FALSE,FALSE,NA
"24648",FALSE,FALSE,FALSE,FALSE,NA
"24649",FALSE,FALSE,FALSE,FALSE,NA
"24650",FALSE,FALSE,FALSE,FALSE,NA
"24651",FALSE,FALSE,FALSE,FALSE,NA
"24652",FALSE,FALSE,FALSE,FALSE,NA
"24653",FALSE,FALSE,FALSE,FALSE,NA
"24654",FALSE,FALSE,FALSE,FALSE,NA
"24655",FALSE,FALSE,FALSE,FALSE,NA
"24656",FALSE,FALSE,FALSE,FALSE,NA
"24657",FALSE,FALSE,FALSE,FALSE,NA
"24658",FALSE,FALSE,FALSE,FALSE,NA
"24659",FALSE,FALSE,FALSE,FALSE,NA
"24660",FALSE,FALSE,FALSE,FALSE,NA
"24661",FALSE,FALSE,FALSE,FALSE,NA
"24662",FALSE,FALSE,FALSE,FALSE,NA
"24663",FALSE,FALSE,FALSE,FALSE,NA
"24664",FALSE,FALSE,FALSE,FALSE,NA
"24665",FALSE,FALSE,FALSE,FALSE,NA
"24666",FALSE,FALSE,FALSE,FALSE,NA
"24667",FALSE,FALSE,FALSE,FALSE,NA
"24668",FALSE,FALSE,FALSE,FALSE,NA
"24669",FALSE,FALSE,FALSE,FALSE,NA
"24670",FALSE,FALSE,FALSE,FALSE,NA
"24671",FALSE,FALSE,FALSE,FALSE,NA
"24672",FALSE,FALSE,FALSE,FALSE,NA
"24673",FALSE,FALSE,FALSE,FALSE,NA
"24674",FALSE,FALSE,FALSE,FALSE,NA
"24675",FALSE,FALSE,FALSE,FALSE,NA
"24676",FALSE,FALSE,FALSE,FALSE,NA
"24677",FALSE,FALSE,FALSE,FALSE,NA
"24678",FALSE,FALSE,FALSE,FALSE,NA
"24679",FALSE,FALSE,FALSE,FALSE,NA
"24680",FALSE,FALSE,FALSE,FALSE,NA
"24681",FALSE,FALSE,FALSE,FALSE,NA
"24682",FALSE,FALSE,FALSE,FALSE,NA
"24683",FALSE,FALSE,FALSE,FALSE,NA
"24684",FALSE,FALSE,FALSE,FALSE,NA
"24685",FALSE,FALSE,FALSE,FALSE,NA
"24686",FALSE,FALSE,FALSE,FALSE,NA
"24687",FALSE,FALSE,FALSE,FALSE,NA
"24688",FALSE,FALSE,FALSE,FALSE,NA
"24689",FALSE,FALSE,FALSE,FALSE,NA
"24690",FALSE,FALSE,FALSE,FALSE,NA
"24691",FALSE,FALSE,FALSE,FALSE,NA
"24692",FALSE,FALSE,FALSE,FALSE,NA
"24693",FALSE,FALSE,FALSE,FALSE,NA
"24694",FALSE,FALSE,FALSE,FALSE,NA
"24695",FALSE,FALSE,FALSE,FALSE,NA
"24696",FALSE,FALSE,FALSE,FALSE,NA
"24697",FALSE,FALSE,FALSE,FALSE,NA
"24698",FALSE,FALSE,FALSE,FALSE,NA
"24699",FALSE,FALSE,FALSE,FALSE,NA
"24700",FALSE,FALSE,FALSE,FALSE,NA
"24701",FALSE,FALSE,FALSE,FALSE,NA
"24702",FALSE,FALSE,FALSE,FALSE,NA
"24703",FALSE,FALSE,FALSE,FALSE,NA
"24704",FALSE,FALSE,FALSE,FALSE,NA
"24705",FALSE,FALSE,FALSE,FALSE,NA
"24706",FALSE,FALSE,FALSE,FALSE,NA
"24707",FALSE,FALSE,FALSE,FALSE,NA
"24708",FALSE,FALSE,FALSE,FALSE,NA
"24709",FALSE,FALSE,FALSE,FALSE,NA
"24710",FALSE,FALSE,FALSE,FALSE,NA
"24711",FALSE,FALSE,FALSE,FALSE,NA
"24712",FALSE,FALSE,FALSE,FALSE,NA
"24713",FALSE,FALSE,FALSE,FALSE,NA
"24714",FALSE,FALSE,FALSE,FALSE,NA
"24715",FALSE,FALSE,FALSE,FALSE,NA
"24716",FALSE,FALSE,FALSE,FALSE,NA
"24717",FALSE,FALSE,FALSE,FALSE,NA
"24718",FALSE,FALSE,FALSE,FALSE,NA
"24719",FALSE,FALSE,FALSE,FALSE,NA
"24720",FALSE,FALSE,FALSE,FALSE,NA
"24721",FALSE,FALSE,FALSE,FALSE,NA
"24722",FALSE,FALSE,FALSE,FALSE,NA
"24723",FALSE,FALSE,FALSE,FALSE,NA
"24724",FALSE,FALSE,FALSE,FALSE,NA
"24725",FALSE,FALSE,FALSE,FALSE,NA
"24726",FALSE,FALSE,FALSE,FALSE,NA
"24727",FALSE,FALSE,FALSE,FALSE,NA
"24728",FALSE,FALSE,FALSE,FALSE,NA
"24729",FALSE,FALSE,FALSE,FALSE,NA
"24730",FALSE,FALSE,FALSE,FALSE,NA
"24731",FALSE,FALSE,FALSE,FALSE,NA
"24732",FALSE,FALSE,FALSE,FALSE,NA
"24733",FALSE,FALSE,FALSE,FALSE,NA
"24734",FALSE,FALSE,FALSE,FALSE,NA
"24735",FALSE,FALSE,FALSE,FALSE,NA
"24736",FALSE,FALSE,FALSE,FALSE,NA
"24737",FALSE,FALSE,FALSE,FALSE,NA
"24738",FALSE,FALSE,FALSE,FALSE,NA
"24739",FALSE,FALSE,FALSE,FALSE,NA
"24740",FALSE,FALSE,FALSE,FALSE,NA
"24741",FALSE,FALSE,FALSE,FALSE,NA
"24742",FALSE,FALSE,FALSE,FALSE,NA
"24743",FALSE,FALSE,FALSE,FALSE,NA
"24744",FALSE,FALSE,FALSE,FALSE,NA
"24745",FALSE,FALSE,FALSE,FALSE,NA
"24746",FALSE,FALSE,FALSE,FALSE,NA
"24747",FALSE,FALSE,FALSE,FALSE,NA
"24748",FALSE,FALSE,FALSE,FALSE,NA
"24749",FALSE,FALSE,FALSE,FALSE,NA
"24750",FALSE,FALSE,FALSE,FALSE,NA
"24751",FALSE,FALSE,FALSE,FALSE,NA
"24752",FALSE,FALSE,FALSE,FALSE,NA
"24753",FALSE,FALSE,FALSE,FALSE,NA
"24754",FALSE,FALSE,FALSE,FALSE,NA
"24755",FALSE,FALSE,FALSE,FALSE,NA
"24756",FALSE,FALSE,FALSE,FALSE,NA
"24757",FALSE,FALSE,FALSE,FALSE,NA
"24758",FALSE,FALSE,FALSE,FALSE,NA
"24759",FALSE,FALSE,FALSE,FALSE,NA
"24760",FALSE,FALSE,FALSE,FALSE,NA
"24761",FALSE,FALSE,FALSE,FALSE,NA
"24762",FALSE,FALSE,FALSE,FALSE,NA
"24763",FALSE,FALSE,FALSE,FALSE,NA
"24764",FALSE,FALSE,FALSE,FALSE,NA
"24765",FALSE,FALSE,FALSE,FALSE,NA
"24766",FALSE,FALSE,FALSE,FALSE,NA
"24767",FALSE,FALSE,FALSE,FALSE,NA
"24768",FALSE,FALSE,FALSE,FALSE,NA
"24769",FALSE,FALSE,FALSE,FALSE,NA
"24770",FALSE,FALSE,FALSE,FALSE,NA
"24771",FALSE,FALSE,FALSE,FALSE,NA
"24772",FALSE,FALSE,FALSE,FALSE,NA
"24773",FALSE,FALSE,FALSE,FALSE,NA
"24774",FALSE,FALSE,FALSE,FALSE,NA
"24775",FALSE,FALSE,FALSE,FALSE,NA
"24776",FALSE,FALSE,FALSE,FALSE,NA
"24777",FALSE,FALSE,FALSE,FALSE,NA
"24778",FALSE,FALSE,FALSE,FALSE,NA
"24779",FALSE,FALSE,FALSE,FALSE,NA
"24780",FALSE,FALSE,FALSE,FALSE,NA
"24781",FALSE,FALSE,FALSE,FALSE,NA
"24782",FALSE,FALSE,FALSE,FALSE,NA
"24783",FALSE,FALSE,FALSE,FALSE,NA
"24784",FALSE,FALSE,FALSE,FALSE,NA
"24785",FALSE,FALSE,FALSE,FALSE,NA
"24786",FALSE,FALSE,FALSE,FALSE,NA
"24787",FALSE,FALSE,FALSE,FALSE,NA
"24788",FALSE,FALSE,FALSE,FALSE,NA
"24789",FALSE,FALSE,FALSE,FALSE,NA
"24790",FALSE,FALSE,FALSE,FALSE,NA
"24791",FALSE,FALSE,FALSE,FALSE,NA
"24792",FALSE,FALSE,FALSE,FALSE,NA
"24793",FALSE,FALSE,FALSE,FALSE,NA
"24794",FALSE,FALSE,FALSE,FALSE,NA
"24795",FALSE,FALSE,FALSE,FALSE,NA
"24796",FALSE,FALSE,FALSE,FALSE,NA
"24797",FALSE,FALSE,FALSE,FALSE,NA
"24798",FALSE,FALSE,FALSE,FALSE,NA
"24799",FALSE,FALSE,FALSE,FALSE,NA
"24800",FALSE,FALSE,FALSE,FALSE,NA
"24801",FALSE,FALSE,FALSE,FALSE,NA
"24802",FALSE,FALSE,FALSE,FALSE,NA
"24803",FALSE,FALSE,FALSE,FALSE,NA
"24804",FALSE,FALSE,FALSE,FALSE,NA
"24805",FALSE,FALSE,FALSE,FALSE,NA
"24806",FALSE,FALSE,FALSE,FALSE,NA
"24807",FALSE,FALSE,FALSE,FALSE,NA
"24808",FALSE,FALSE,FALSE,FALSE,NA
"24809",FALSE,FALSE,FALSE,FALSE,NA
"24810",FALSE,FALSE,FALSE,FALSE,NA
"24811",FALSE,FALSE,FALSE,FALSE,NA
"24812",FALSE,FALSE,FALSE,FALSE,NA
"24813",FALSE,FALSE,FALSE,FALSE,NA
"24814",FALSE,FALSE,FALSE,FALSE,NA
"24815",FALSE,FALSE,FALSE,FALSE,NA
"24816",FALSE,FALSE,FALSE,FALSE,NA
"24817",FALSE,FALSE,FALSE,FALSE,NA
"24818",FALSE,FALSE,FALSE,FALSE,NA
"24819",FALSE,FALSE,FALSE,FALSE,NA
"24820",FALSE,FALSE,FALSE,FALSE,NA
"24821",FALSE,FALSE,FALSE,FALSE,NA
"24822",FALSE,FALSE,FALSE,FALSE,NA
"24823",FALSE,FALSE,FALSE,FALSE,NA
"24824",FALSE,FALSE,FALSE,FALSE,NA
"24825",FALSE,FALSE,FALSE,FALSE,NA
"24826",FALSE,FALSE,FALSE,FALSE,NA
"24827",FALSE,FALSE,FALSE,FALSE,NA
"24828",FALSE,FALSE,FALSE,FALSE,NA
"24829",FALSE,FALSE,FALSE,FALSE,NA
"24830",FALSE,FALSE,FALSE,FALSE,NA
"24831",FALSE,FALSE,FALSE,FALSE,NA
"24832",FALSE,FALSE,FALSE,FALSE,NA
"24833",FALSE,FALSE,FALSE,FALSE,NA
"24834",FALSE,FALSE,FALSE,FALSE,NA
"24835",FALSE,FALSE,FALSE,FALSE,NA
"24836",FALSE,FALSE,FALSE,FALSE,NA
"24837",FALSE,FALSE,FALSE,FALSE,NA
"24838",FALSE,FALSE,FALSE,FALSE,NA
"24839",FALSE,FALSE,FALSE,FALSE,NA
"24840",FALSE,FALSE,FALSE,FALSE,NA
"24841",FALSE,FALSE,FALSE,FALSE,NA
"24842",FALSE,FALSE,FALSE,FALSE,NA
"24843",FALSE,FALSE,FALSE,FALSE,NA
"24844",FALSE,FALSE,FALSE,FALSE,NA
"24845",FALSE,FALSE,FALSE,FALSE,NA
"24846",FALSE,FALSE,FALSE,FALSE,NA
"24847",FALSE,FALSE,FALSE,FALSE,NA
"24848",FALSE,FALSE,FALSE,FALSE,NA
"24849",FALSE,FALSE,FALSE,FALSE,NA
"24850",FALSE,FALSE,FALSE,FALSE,NA
"24851",FALSE,FALSE,FALSE,FALSE,NA
"24852",FALSE,FALSE,FALSE,FALSE,NA
"24853",FALSE,FALSE,FALSE,FALSE,NA
"24854",FALSE,FALSE,FALSE,FALSE,NA
"24855",FALSE,FALSE,FALSE,FALSE,NA
"24856",FALSE,FALSE,FALSE,FALSE,NA
"24857",FALSE,FALSE,FALSE,FALSE,NA
"24858",FALSE,FALSE,FALSE,FALSE,NA
"24859",FALSE,FALSE,FALSE,FALSE,NA
"24860",FALSE,FALSE,FALSE,FALSE,NA
"24861",FALSE,FALSE,FALSE,FALSE,NA
"24862",FALSE,FALSE,FALSE,FALSE,NA
"24863",FALSE,FALSE,FALSE,FALSE,NA
"24864",FALSE,FALSE,FALSE,FALSE,NA
"24865",FALSE,FALSE,FALSE,FALSE,NA
"24866",FALSE,FALSE,FALSE,FALSE,NA
"24867",FALSE,FALSE,FALSE,FALSE,NA
"24868",FALSE,FALSE,FALSE,FALSE,NA
"24869",FALSE,FALSE,FALSE,FALSE,NA
"24870",FALSE,FALSE,FALSE,FALSE,NA
"24871",FALSE,FALSE,FALSE,FALSE,NA
"24872",FALSE,FALSE,FALSE,FALSE,NA
"24873",FALSE,FALSE,FALSE,FALSE,NA
"24874",FALSE,FALSE,FALSE,FALSE,NA
"24875",FALSE,FALSE,FALSE,FALSE,NA
"24876",FALSE,FALSE,FALSE,FALSE,NA
"24877",FALSE,FALSE,FALSE,FALSE,NA
"24878",FALSE,FALSE,FALSE,FALSE,NA
"24879",FALSE,FALSE,FALSE,FALSE,NA
"24880",FALSE,FALSE,FALSE,FALSE,NA
"24881",FALSE,FALSE,FALSE,FALSE,NA
"24882",FALSE,FALSE,FALSE,FALSE,NA
"24883",FALSE,FALSE,FALSE,FALSE,NA
