"","tissue_roi1","tissue_roi2","tissue_roi3","tissue_roi4","roi_label"
"536",FALSE,FALSE,FALSE,FALSE,NA
"537",FALSE,FALSE,FALSE,FALSE,NA
"538",FALSE,FALSE,FALSE,FALSE,NA
"539",FALSE,FALSE,FALSE,FALSE,NA
"540",FALSE,FALSE,FALSE,FALSE,NA
"541",FALSE,FALSE,FALSE,FALSE,NA
"542",FALSE,FALSE,FALSE,FALSE,NA
"543",FALSE,FALSE,FALSE,FALSE,NA
"544",FALSE,FALSE,FALSE,FALSE,NA
"545",FALSE,FALSE,FALSE,FALSE,NA
"546",FALSE,FALSE,FALSE,FALSE,NA
"547",FALSE,FALSE,FALSE,FALSE,NA
"548",FALSE,FALSE,FALSE,FALSE,NA
"549",FALSE,FALSE,FALSE,FALSE,NA
"550",FALSE,FALSE,FALSE,FALSE,NA
"551",FALSE,FALSE,FALSE,FALSE,NA
"552",FALSE,FALSE,FALSE,FALSE,NA
"553",FALSE,FALSE,FALSE,FALSE,NA
"554",FALSE,FALSE,FALSE,FALSE,NA
"555",FALSE,FALSE,FALSE,FALSE,NA
"556",FALSE,FALSE,FALSE,FALSE,NA
"557",FALSE,FALSE,FALSE,FALSE,NA
"558",FALSE,FALSE,FALSE,FALSE,NA
"559",FALSE,FALSE,FALSE,FALSE,NA
"560",FALSE,FALSE,FALSE,FALSE,NA
"561",FALSE,FALSE,FALSE,FALSE,NA
"562",FALSE,FALSE,FALSE,FALSE,NA
"563",FALSE,FALSE,FALSE,FALSE,NA
"564",FALSE,FALSE,FALSE,FALSE,NA
"565",FALSE,FALSE,FALSE,FALSE,NA
"566",FALSE,FALSE,FALSE,FALSE,NA
"567",FALSE,FALSE,FALSE,FALSE,NA
"568",FALSE,FALSE,FALSE,FALSE,NA
"569",FALSE,FALSE,FALSE,FALSE,NA
"570",FALSE,FALSE,FALSE,FALSE,NA
"571",FALSE,FALSE,FALSE,FALSE,NA
"572",FALSE,FALSE,FALSE,FALSE,NA
"573",FALSE,FALSE,FALSE,FALSE,NA
"574",FALSE,FALSE,FALSE,FALSE,NA
"575",FALSE,FALSE,FALSE,FALSE,NA
"576",FALSE,FALSE,FALSE,FALSE,NA
"577",FALSE,FALSE,FALSE,FALSE,NA
"578",FALSE,FALSE,FALSE,FALSE,NA
"579",FALSE,FALSE,FALSE,FALSE,NA
"580",FALSE,FALSE,FALSE,FALSE,NA
"581",FALSE,FALSE,FALSE,FALSE,NA
"582",FALSE,FALSE,FALSE,FALSE,NA
"583",FALSE,FALSE,FALSE,FALSE,NA
"584",FALSE,FALSE,FALSE,FALSE,NA
"585",FALSE,FALSE,FALSE,FALSE,NA
"586",FALSE,FALSE,FALSE,FALSE,NA
"587",FALSE,FALSE,FALSE,FALSE,NA
"588",FALSE,FALSE,FALSE,FALSE,NA
"589",FALSE,FALSE,FALSE,FALSE,NA
"590",FALSE,FALSE,FALSE,FALSE,NA
"591",FALSE,FALSE,FALSE,FALSE,NA
"592",FALSE,FALSE,FALSE,FALSE,NA
"593",FALSE,FALSE,FALSE,FALSE,NA
"594",FALSE,FALSE,FALSE,FALSE,NA
"595",FALSE,FALSE,FALSE,FALSE,NA
"596",FALSE,FALSE,FALSE,FALSE,NA
"597",FALSE,FALSE,FALSE,FALSE,NA
"598",FALSE,FALSE,FALSE,FALSE,NA
"599",FALSE,FALSE,FALSE,FALSE,NA
"600",FALSE,FALSE,FALSE,FALSE,NA
"601",FALSE,FALSE,FALSE,FALSE,NA
"602",FALSE,FALSE,FALSE,FALSE,NA
"603",FALSE,FALSE,FALSE,FALSE,NA
"604",FALSE,FALSE,FALSE,FALSE,NA
"605",FALSE,FALSE,FALSE,FALSE,NA
"606",FALSE,FALSE,FALSE,FALSE,NA
"607",FALSE,FALSE,FALSE,FALSE,NA
"608",FALSE,FALSE,FALSE,FALSE,NA
"609",FALSE,FALSE,FALSE,FALSE,NA
"610",FALSE,FALSE,FALSE,FALSE,NA
"611",FALSE,FALSE,FALSE,FALSE,NA
"612",FALSE,FALSE,FALSE,FALSE,NA
"613",FALSE,FALSE,FALSE,FALSE,NA
"614",FALSE,FALSE,FALSE,FALSE,NA
"615",FALSE,FALSE,FALSE,FALSE,NA
"616",FALSE,FALSE,FALSE,FALSE,NA
"617",FALSE,FALSE,FALSE,FALSE,NA
"618",FALSE,FALSE,FALSE,FALSE,NA
"619",FALSE,FALSE,FALSE,FALSE,NA
"620",FALSE,FALSE,FALSE,FALSE,NA
"621",FALSE,FALSE,FALSE,FALSE,NA
"622",FALSE,FALSE,FALSE,FALSE,NA
"623",FALSE,FALSE,FALSE,FALSE,NA
"624",FALSE,FALSE,FALSE,FALSE,NA
"625",FALSE,FALSE,FALSE,FALSE,NA
"626",FALSE,FALSE,FALSE,FALSE,NA
"627",FALSE,FALSE,FALSE,FALSE,NA
"628",FALSE,FALSE,FALSE,FALSE,NA
"629",FALSE,FALSE,FALSE,FALSE,NA
"630",FALSE,FALSE,FALSE,FALSE,NA
"631",FALSE,FALSE,FALSE,FALSE,NA
"632",FALSE,FALSE,FALSE,FALSE,NA
"633",FALSE,FALSE,FALSE,FALSE,NA
"634",FALSE,FALSE,FALSE,FALSE,NA
"635",FALSE,FALSE,FALSE,FALSE,NA
"636",FALSE,FALSE,FALSE,FALSE,NA
"637",FALSE,FALSE,FALSE,FALSE,NA
"638",FALSE,FALSE,FALSE,FALSE,NA
"639",FALSE,FALSE,FALSE,FALSE,NA
"640",FALSE,FALSE,FALSE,FALSE,NA
"641",FALSE,FALSE,FALSE,FALSE,NA
"642",FALSE,FALSE,FALSE,FALSE,NA
"643",FALSE,FALSE,FALSE,FALSE,NA
"644",FALSE,FALSE,FALSE,FALSE,NA
"645",FALSE,FALSE,FALSE,FALSE,NA
"646",FALSE,FALSE,FALSE,FALSE,NA
"647",FALSE,FALSE,FALSE,FALSE,NA
"648",FALSE,FALSE,FALSE,FALSE,NA
"649",FALSE,FALSE,FALSE,FALSE,NA
"650",FALSE,FALSE,FALSE,FALSE,NA
"651",FALSE,FALSE,FALSE,FALSE,NA
"652",FALSE,FALSE,FALSE,FALSE,NA
"653",FALSE,FALSE,FALSE,FALSE,NA
"654",FALSE,FALSE,FALSE,FALSE,NA
"655",FALSE,FALSE,FALSE,FALSE,NA
"656",FALSE,FALSE,FALSE,FALSE,NA
"657",FALSE,FALSE,FALSE,FALSE,NA
"658",FALSE,FALSE,FALSE,FALSE,NA
"659",FALSE,FALSE,FALSE,FALSE,NA
"660",FALSE,FALSE,FALSE,FALSE,NA
"661",FALSE,FALSE,FALSE,FALSE,NA
"662",FALSE,FALSE,FALSE,FALSE,NA
"663",FALSE,FALSE,FALSE,FALSE,NA
"664",FALSE,FALSE,FALSE,FALSE,NA
"665",FALSE,FALSE,FALSE,FALSE,NA
"666",FALSE,FALSE,FALSE,FALSE,NA
"667",FALSE,FALSE,FALSE,FALSE,NA
"668",FALSE,FALSE,FALSE,FALSE,NA
"669",FALSE,FALSE,FALSE,FALSE,NA
"670",FALSE,FALSE,FALSE,FALSE,NA
"671",FALSE,FALSE,FALSE,FALSE,NA
"672",FALSE,FALSE,FALSE,FALSE,NA
"673",FALSE,FALSE,FALSE,FALSE,NA
"674",FALSE,FALSE,FALSE,FALSE,NA
"675",FALSE,FALSE,FALSE,FALSE,NA
"676",FALSE,FALSE,FALSE,FALSE,NA
"677",FALSE,FALSE,FALSE,FALSE,NA
"678",FALSE,FALSE,FALSE,FALSE,NA
"679",FALSE,FALSE,FALSE,FALSE,NA
"680",FALSE,FALSE,FALSE,FALSE,NA
"681",FALSE,FALSE,FALSE,FALSE,NA
"682",FALSE,FALSE,FALSE,FALSE,NA
"683",FALSE,FALSE,FALSE,FALSE,NA
"684",FALSE,FALSE,FALSE,FALSE,NA
"685",FALSE,FALSE,FALSE,FALSE,NA
"686",FALSE,FALSE,FALSE,FALSE,NA
"687",FALSE,FALSE,FALSE,FALSE,NA
"688",FALSE,FALSE,FALSE,FALSE,NA
"689",FALSE,FALSE,FALSE,FALSE,NA
"690",FALSE,FALSE,FALSE,FALSE,NA
"691",FALSE,FALSE,FALSE,FALSE,NA
"692",FALSE,FALSE,FALSE,FALSE,NA
"693",FALSE,FALSE,FALSE,FALSE,NA
"694",FALSE,FALSE,FALSE,FALSE,NA
"695",FALSE,FALSE,FALSE,FALSE,NA
"696",FALSE,FALSE,FALSE,FALSE,NA
"697",FALSE,FALSE,FALSE,FALSE,NA
"698",FALSE,FALSE,FALSE,FALSE,NA
"699",FALSE,FALSE,FALSE,FALSE,NA
"700",FALSE,FALSE,FALSE,FALSE,NA
"701",FALSE,FALSE,FALSE,FALSE,NA
"702",FALSE,FALSE,FALSE,FALSE,NA
"703",FALSE,FALSE,FALSE,FALSE,NA
"704",FALSE,FALSE,FALSE,FALSE,NA
"705",FALSE,FALSE,FALSE,FALSE,NA
"706",FALSE,FALSE,FALSE,FALSE,NA
"707",FALSE,FALSE,FALSE,FALSE,NA
"708",FALSE,FALSE,FALSE,FALSE,NA
"709",FALSE,FALSE,FALSE,FALSE,NA
"710",FALSE,FALSE,FALSE,FALSE,NA
"711",FALSE,FALSE,FALSE,FALSE,NA
"712",FALSE,FALSE,FALSE,FALSE,NA
"713",FALSE,FALSE,FALSE,FALSE,NA
"714",FALSE,FALSE,FALSE,FALSE,NA
"715",FALSE,FALSE,FALSE,FALSE,NA
"716",FALSE,FALSE,FALSE,FALSE,NA
"717",FALSE,FALSE,FALSE,FALSE,NA
"718",FALSE,FALSE,FALSE,FALSE,NA
"719",FALSE,FALSE,FALSE,FALSE,NA
"720",FALSE,FALSE,FALSE,FALSE,NA
"721",FALSE,FALSE,FALSE,FALSE,NA
"722",FALSE,FALSE,FALSE,FALSE,NA
"723",FALSE,FALSE,FALSE,FALSE,NA
"724",FALSE,FALSE,FALSE,FALSE,NA
"725",FALSE,FALSE,FALSE,FALSE,NA
"726",FALSE,FALSE,FALSE,FALSE,NA
"727",FALSE,FALSE,FALSE,FALSE,NA
"728",FALSE,FALSE,FALSE,FALSE,NA
"729",FALSE,FALSE,FALSE,FALSE,NA
"730",FALSE,FALSE,FALSE,FALSE,NA
"731",FALSE,FALSE,FALSE,FALSE,NA
"732",FALSE,FALSE,FALSE,FALSE,NA
"733",FALSE,FALSE,FALSE,FALSE,NA
"734",FALSE,FALSE,FALSE,FALSE,NA
"735",FALSE,FALSE,FALSE,FALSE,NA
"736",FALSE,FALSE,FALSE,FALSE,NA
"737",FALSE,FALSE,FALSE,FALSE,NA
"738",FALSE,FALSE,FALSE,FALSE,NA
"739",FALSE,FALSE,FALSE,FALSE,NA
"740",FALSE,FALSE,FALSE,FALSE,NA
"741",FALSE,FALSE,FALSE,FALSE,NA
"742",FALSE,FALSE,FALSE,FALSE,NA
"743",FALSE,FALSE,FALSE,FALSE,NA
"744",FALSE,FALSE,FALSE,FALSE,NA
"745",FALSE,FALSE,FALSE,FALSE,NA
"746",FALSE,FALSE,FALSE,FALSE,NA
"747",FALSE,FALSE,FALSE,FALSE,NA
"748",FALSE,FALSE,FALSE,FALSE,NA
"749",FALSE,FALSE,FALSE,FALSE,NA
"750",FALSE,FALSE,FALSE,FALSE,NA
"751",FALSE,FALSE,FALSE,FALSE,NA
"752",FALSE,FALSE,FALSE,FALSE,NA
"753",FALSE,FALSE,FALSE,FALSE,NA
"754",FALSE,FALSE,FALSE,FALSE,NA
"755",FALSE,FALSE,FALSE,FALSE,NA
"756",FALSE,FALSE,FALSE,FALSE,NA
"757",FALSE,FALSE,FALSE,FALSE,NA
"758",FALSE,FALSE,FALSE,FALSE,NA
"759",FALSE,FALSE,FALSE,FALSE,NA
"760",FALSE,FALSE,FALSE,FALSE,NA
"761",FALSE,FALSE,FALSE,FALSE,NA
"762",FALSE,FALSE,FALSE,FALSE,NA
"763",FALSE,FALSE,FALSE,FALSE,NA
"764",FALSE,FALSE,FALSE,FALSE,NA
"765",FALSE,FALSE,FALSE,FALSE,NA
"766",FALSE,FALSE,FALSE,FALSE,NA
"767",FALSE,FALSE,FALSE,FALSE,NA
"768",FALSE,FALSE,FALSE,FALSE,NA
"769",FALSE,FALSE,FALSE,FALSE,NA
"770",FALSE,FALSE,FALSE,FALSE,NA
"771",FALSE,FALSE,FALSE,FALSE,NA
"772",FALSE,FALSE,FALSE,FALSE,NA
"773",FALSE,FALSE,FALSE,FALSE,NA
"774",FALSE,FALSE,FALSE,FALSE,NA
"775",FALSE,FALSE,FALSE,FALSE,NA
"776",FALSE,FALSE,FALSE,FALSE,NA
"777",FALSE,FALSE,FALSE,FALSE,NA
"778",FALSE,FALSE,FALSE,FALSE,NA
"779",FALSE,FALSE,FALSE,FALSE,NA
"780",FALSE,FALSE,FALSE,FALSE,NA
"781",FALSE,FALSE,FALSE,FALSE,NA
"782",FALSE,FALSE,FALSE,FALSE,NA
"783",FALSE,FALSE,FALSE,FALSE,NA
"784",FALSE,FALSE,FALSE,FALSE,NA
"785",FALSE,FALSE,FALSE,FALSE,NA
"786",FALSE,FALSE,FALSE,FALSE,NA
"787",FALSE,FALSE,FALSE,FALSE,NA
"788",FALSE,FALSE,FALSE,FALSE,NA
"789",FALSE,FALSE,FALSE,FALSE,NA
"790",FALSE,FALSE,FALSE,FALSE,NA
"791",FALSE,FALSE,FALSE,FALSE,NA
"792",FALSE,FALSE,FALSE,FALSE,NA
"793",FALSE,FALSE,FALSE,FALSE,NA
"794",FALSE,FALSE,FALSE,FALSE,NA
"795",FALSE,FALSE,FALSE,FALSE,NA
"796",FALSE,FALSE,FALSE,FALSE,NA
"797",FALSE,FALSE,FALSE,FALSE,NA
"798",FALSE,FALSE,FALSE,FALSE,NA
"799",FALSE,FALSE,FALSE,FALSE,NA
"800",FALSE,FALSE,FALSE,FALSE,NA
"801",FALSE,FALSE,FALSE,FALSE,NA
"802",FALSE,FALSE,FALSE,FALSE,NA
"803",FALSE,FALSE,FALSE,FALSE,NA
"804",FALSE,FALSE,FALSE,FALSE,NA
"805",FALSE,FALSE,FALSE,FALSE,NA
"806",FALSE,FALSE,FALSE,FALSE,NA
"807",FALSE,FALSE,FALSE,FALSE,NA
"808",FALSE,FALSE,FALSE,FALSE,NA
"809",FALSE,FALSE,FALSE,FALSE,NA
"810",FALSE,FALSE,FALSE,FALSE,NA
"811",FALSE,FALSE,FALSE,FALSE,NA
"812",FALSE,FALSE,FALSE,FALSE,NA
"813",FALSE,FALSE,FALSE,FALSE,NA
"814",FALSE,FALSE,FALSE,FALSE,NA
"815",FALSE,FALSE,FALSE,FALSE,NA
"816",FALSE,FALSE,FALSE,FALSE,NA
"817",FALSE,FALSE,FALSE,FALSE,NA
"818",FALSE,FALSE,FALSE,FALSE,NA
"819",FALSE,FALSE,FALSE,FALSE,NA
"820",FALSE,FALSE,FALSE,FALSE,NA
"821",FALSE,FALSE,FALSE,FALSE,NA
"822",FALSE,FALSE,FALSE,FALSE,NA
"823",FALSE,FALSE,FALSE,FALSE,NA
"824",FALSE,FALSE,FALSE,FALSE,NA
"825",FALSE,FALSE,FALSE,FALSE,NA
"826",FALSE,FALSE,FALSE,FALSE,NA
"827",FALSE,FALSE,FALSE,FALSE,NA
"828",FALSE,FALSE,FALSE,FALSE,NA
"829",FALSE,FALSE,FALSE,FALSE,NA
"830",FALSE,FALSE,FALSE,FALSE,NA
"831",FALSE,FALSE,FALSE,FALSE,NA
"832",FALSE,FALSE,FALSE,FALSE,NA
"833",FALSE,FALSE,FALSE,FALSE,NA
"834",FALSE,FALSE,FALSE,FALSE,NA
"835",FALSE,FALSE,FALSE,FALSE,NA
"836",FALSE,FALSE,FALSE,FALSE,NA
"837",FALSE,FALSE,FALSE,FALSE,NA
"838",FALSE,FALSE,FALSE,FALSE,NA
"839",FALSE,FALSE,FALSE,FALSE,NA
"840",FALSE,FALSE,FALSE,FALSE,NA
"841",FALSE,FALSE,FALSE,FALSE,NA
"842",FALSE,FALSE,FALSE,FALSE,NA
"843",FALSE,FALSE,FALSE,FALSE,NA
"844",FALSE,FALSE,FALSE,FALSE,NA
"845",FALSE,FALSE,FALSE,FALSE,NA
"846",FALSE,FALSE,FALSE,FALSE,NA
"847",FALSE,FALSE,FALSE,FALSE,NA
"848",FALSE,FALSE,FALSE,FALSE,NA
"849",FALSE,FALSE,FALSE,FALSE,NA
"850",FALSE,FALSE,FALSE,FALSE,NA
"851",FALSE,FALSE,FALSE,FALSE,NA
"852",FALSE,FALSE,FALSE,FALSE,NA
"853",FALSE,FALSE,FALSE,FALSE,NA
"854",FALSE,FALSE,FALSE,FALSE,NA
"855",FALSE,FALSE,FALSE,FALSE,NA
"856",FALSE,FALSE,FALSE,FALSE,NA
"857",FALSE,FALSE,FALSE,FALSE,NA
"858",FALSE,FALSE,FALSE,FALSE,NA
"859",FALSE,FALSE,FALSE,FALSE,NA
"860",FALSE,FALSE,FALSE,FALSE,NA
"861",FALSE,FALSE,FALSE,FALSE,NA
"862",FALSE,FALSE,FALSE,FALSE,NA
"863",FALSE,FALSE,FALSE,FALSE,NA
"864",FALSE,FALSE,FALSE,FALSE,NA
"865",FALSE,FALSE,FALSE,FALSE,NA
"866",FALSE,FALSE,FALSE,FALSE,NA
"867",FALSE,FALSE,FALSE,FALSE,NA
"868",FALSE,FALSE,FALSE,FALSE,NA
"869",FALSE,FALSE,FALSE,FALSE,NA
"870",FALSE,FALSE,FALSE,FALSE,NA
"871",FALSE,FALSE,FALSE,FALSE,NA
"872",FALSE,FALSE,FALSE,FALSE,NA
"873",FALSE,FALSE,FALSE,FALSE,NA
"874",FALSE,FALSE,FALSE,FALSE,NA
"875",FALSE,FALSE,FALSE,FALSE,NA
"876",FALSE,FALSE,FALSE,FALSE,NA
"877",FALSE,FALSE,FALSE,FALSE,NA
"878",FALSE,FALSE,FALSE,FALSE,NA
"879",FALSE,FALSE,FALSE,FALSE,NA
"880",FALSE,FALSE,FALSE,FALSE,NA
"881",FALSE,FALSE,FALSE,FALSE,NA
"882",FALSE,FALSE,FALSE,FALSE,NA
"883",FALSE,FALSE,FALSE,FALSE,NA
"884",FALSE,FALSE,FALSE,FALSE,NA
"885",FALSE,FALSE,FALSE,FALSE,NA
"886",FALSE,FALSE,FALSE,FALSE,NA
"887",FALSE,FALSE,FALSE,FALSE,NA
"888",FALSE,FALSE,FALSE,FALSE,NA
"889",FALSE,FALSE,FALSE,FALSE,NA
"890",FALSE,FALSE,FALSE,FALSE,NA
"891",FALSE,FALSE,FALSE,FALSE,NA
"892",FALSE,FALSE,FALSE,FALSE,NA
"893",FALSE,FALSE,FALSE,FALSE,NA
"894",FALSE,FALSE,FALSE,FALSE,NA
"895",FALSE,FALSE,FALSE,FALSE,NA
"896",FALSE,FALSE,FALSE,FALSE,NA
"897",FALSE,FALSE,FALSE,FALSE,NA
"898",FALSE,FALSE,FALSE,FALSE,NA
"899",FALSE,FALSE,FALSE,FALSE,NA
"900",FALSE,FALSE,FALSE,FALSE,NA
"901",FALSE,FALSE,FALSE,FALSE,NA
"902",FALSE,FALSE,FALSE,FALSE,NA
"903",FALSE,FALSE,FALSE,FALSE,NA
"904",FALSE,FALSE,FALSE,FALSE,NA
"905",FALSE,FALSE,FALSE,FALSE,NA
"906",FALSE,FALSE,FALSE,FALSE,NA
"907",FALSE,FALSE,FALSE,FALSE,NA
"908",FALSE,FALSE,FALSE,FALSE,NA
"909",FALSE,FALSE,FALSE,FALSE,NA
"910",FALSE,FALSE,FALSE,FALSE,NA
"911",FALSE,FALSE,FALSE,FALSE,NA
"912",FALSE,FALSE,FALSE,FALSE,NA
"913",FALSE,FALSE,FALSE,FALSE,NA
"914",FALSE,FALSE,FALSE,FALSE,NA
"915",FALSE,FALSE,FALSE,FALSE,NA
"916",FALSE,FALSE,FALSE,FALSE,NA
"917",FALSE,FALSE,FALSE,FALSE,NA
"918",FALSE,FALSE,FALSE,FALSE,NA
"919",FALSE,FALSE,FALSE,FALSE,NA
"920",FALSE,FALSE,FALSE,FALSE,NA
"921",FALSE,FALSE,FALSE,FALSE,NA
"922",FALSE,FALSE,FALSE,FALSE,NA
"923",FALSE,FALSE,FALSE,FALSE,NA
"924",FALSE,FALSE,FALSE,FALSE,NA
"925",FALSE,FALSE,FALSE,FALSE,NA
"926",FALSE,FALSE,FALSE,FALSE,NA
"927",FALSE,FALSE,FALSE,FALSE,NA
"928",FALSE,FALSE,FALSE,FALSE,NA
"929",FALSE,FALSE,FALSE,FALSE,NA
"930",FALSE,FALSE,FALSE,FALSE,NA
"931",FALSE,FALSE,FALSE,FALSE,NA
"932",FALSE,FALSE,FALSE,FALSE,NA
"933",FALSE,FALSE,FALSE,FALSE,NA
"934",FALSE,FALSE,FALSE,FALSE,NA
"935",FALSE,FALSE,FALSE,FALSE,NA
"936",FALSE,FALSE,FALSE,FALSE,NA
"937",FALSE,FALSE,FALSE,FALSE,NA
"938",FALSE,FALSE,FALSE,FALSE,NA
"939",FALSE,FALSE,FALSE,FALSE,NA
"940",FALSE,FALSE,FALSE,FALSE,NA
"941",FALSE,FALSE,FALSE,FALSE,NA
"942",FALSE,FALSE,FALSE,FALSE,NA
"943",FALSE,FALSE,FALSE,FALSE,NA
"944",FALSE,FALSE,FALSE,FALSE,NA
"945",FALSE,FALSE,FALSE,FALSE,NA
"946",FALSE,FALSE,FALSE,FALSE,NA
"947",FALSE,FALSE,FALSE,FALSE,NA
"948",FALSE,FALSE,FALSE,FALSE,NA
"949",FALSE,FALSE,FALSE,FALSE,NA
"950",FALSE,FALSE,FALSE,FALSE,NA
"951",FALSE,FALSE,FALSE,FALSE,NA
"952",FALSE,FALSE,FALSE,FALSE,NA
"953",FALSE,FALSE,FALSE,FALSE,NA
"954",FALSE,FALSE,FALSE,FALSE,NA
"955",FALSE,FALSE,FALSE,FALSE,NA
"956",FALSE,FALSE,FALSE,FALSE,NA
"957",FALSE,FALSE,FALSE,FALSE,NA
"958",FALSE,FALSE,FALSE,FALSE,NA
"959",FALSE,FALSE,FALSE,FALSE,NA
"960",FALSE,FALSE,FALSE,FALSE,NA
"961",FALSE,FALSE,FALSE,FALSE,NA
"962",FALSE,FALSE,FALSE,FALSE,NA
"963",FALSE,FALSE,FALSE,FALSE,NA
"964",FALSE,FALSE,FALSE,FALSE,NA
"965",FALSE,FALSE,FALSE,FALSE,NA
"966",FALSE,FALSE,FALSE,FALSE,NA
"967",FALSE,FALSE,FALSE,FALSE,NA
"968",FALSE,FALSE,FALSE,FALSE,NA
"969",FALSE,FALSE,FALSE,FALSE,NA
"970",FALSE,FALSE,FALSE,FALSE,NA
"971",FALSE,FALSE,FALSE,FALSE,NA
"972",FALSE,FALSE,FALSE,FALSE,NA
"973",FALSE,FALSE,FALSE,FALSE,NA
"974",FALSE,FALSE,FALSE,FALSE,NA
"975",FALSE,FALSE,FALSE,FALSE,NA
"976",FALSE,FALSE,FALSE,FALSE,NA
"977",FALSE,FALSE,FALSE,FALSE,NA
"978",FALSE,FALSE,FALSE,FALSE,NA
"979",FALSE,FALSE,FALSE,FALSE,NA
"980",FALSE,FALSE,FALSE,FALSE,NA
"981",FALSE,FALSE,FALSE,FALSE,NA
"982",FALSE,FALSE,FALSE,FALSE,NA
"983",FALSE,FALSE,FALSE,FALSE,NA
"984",FALSE,FALSE,FALSE,FALSE,NA
"985",FALSE,FALSE,FALSE,FALSE,NA
"986",FALSE,FALSE,FALSE,FALSE,NA
"987",FALSE,FALSE,FALSE,FALSE,NA
"988",FALSE,FALSE,FALSE,FALSE,NA
"989",FALSE,FALSE,FALSE,FALSE,NA
"990",FALSE,FALSE,FALSE,FALSE,NA
"991",FALSE,FALSE,FALSE,FALSE,NA
"992",FALSE,FALSE,FALSE,FALSE,NA
"993",FALSE,FALSE,FALSE,FALSE,NA
"994",FALSE,FALSE,FALSE,FALSE,NA
"995",FALSE,FALSE,FALSE,FALSE,NA
"996",FALSE,FALSE,FALSE,FALSE,NA
"997",FALSE,FALSE,FALSE,FALSE,NA
"998",FALSE,FALSE,FALSE,FALSE,NA
"999",FALSE,FALSE,FALSE,FALSE,NA
"1000",FALSE,FALSE,FALSE,FALSE,NA
"1001",FALSE,FALSE,FALSE,FALSE,NA
"1002",FALSE,FALSE,FALSE,FALSE,NA
"1003",FALSE,FALSE,FALSE,FALSE,NA
"1004",FALSE,FALSE,FALSE,FALSE,NA
"1005",FALSE,FALSE,FALSE,FALSE,NA
"1006",FALSE,FALSE,FALSE,FALSE,NA
"1007",FALSE,FALSE,FALSE,FALSE,NA
"1008",FALSE,FALSE,FALSE,FALSE,NA
"1009",FALSE,FALSE,FALSE,FALSE,NA
"1010",FALSE,FALSE,FALSE,FALSE,NA
"1011",FALSE,FALSE,FALSE,FALSE,NA
"1012",FALSE,FALSE,FALSE,FALSE,NA
"1013",FALSE,FALSE,FALSE,FALSE,NA
"1014",FALSE,FALSE,FALSE,FALSE,NA
"1015",FALSE,FALSE,FALSE,FALSE,NA
"1016",FALSE,FALSE,FALSE,FALSE,NA
"1017",FALSE,FALSE,FALSE,FALSE,NA
"1018",FALSE,FALSE,FALSE,FALSE,NA
"1019",FALSE,FALSE,FALSE,FALSE,NA
"1020",FALSE,FALSE,FALSE,FALSE,NA
"1021",FALSE,FALSE,FALSE,FALSE,NA
"1022",FALSE,FALSE,FALSE,FALSE,NA
"1023",FALSE,FALSE,FALSE,FALSE,NA
"1024",FALSE,FALSE,FALSE,FALSE,NA
"1025",FALSE,FALSE,FALSE,FALSE,NA
"1026",FALSE,FALSE,FALSE,FALSE,NA
"1027",FALSE,FALSE,FALSE,FALSE,NA
"1028",FALSE,FALSE,FALSE,FALSE,NA
"1029",FALSE,FALSE,FALSE,FALSE,NA
"1030",FALSE,FALSE,FALSE,FALSE,NA
"1031",FALSE,FALSE,FALSE,FALSE,NA
"1032",FALSE,FALSE,FALSE,FALSE,NA
"1033",FALSE,FALSE,FALSE,FALSE,NA
"1034",FALSE,FALSE,FALSE,FALSE,NA
"1035",FALSE,FALSE,FALSE,FALSE,NA
"1036",FALSE,FALSE,FALSE,FALSE,NA
"1037",FALSE,FALSE,FALSE,FALSE,NA
"1038",FALSE,FALSE,FALSE,FALSE,NA
"1039",FALSE,FALSE,FALSE,FALSE,NA
"1040",FALSE,FALSE,FALSE,FALSE,NA
"1041",FALSE,FALSE,FALSE,FALSE,NA
"1042",FALSE,FALSE,FALSE,FALSE,NA
"1043",FALSE,FALSE,FALSE,FALSE,NA
"1044",FALSE,FALSE,FALSE,FALSE,NA
"1045",FALSE,FALSE,FALSE,FALSE,NA
"1046",FALSE,FALSE,FALSE,FALSE,NA
"1047",FALSE,FALSE,FALSE,FALSE,NA
"1048",FALSE,FALSE,FALSE,FALSE,NA
"1049",FALSE,FALSE,FALSE,FALSE,NA
"1050",FALSE,FALSE,FALSE,FALSE,NA
"1051",FALSE,FALSE,FALSE,FALSE,NA
"1052",FALSE,FALSE,FALSE,FALSE,NA
"1053",FALSE,FALSE,FALSE,FALSE,NA
"1054",FALSE,FALSE,FALSE,FALSE,NA
"1055",FALSE,FALSE,FALSE,FALSE,NA
"1056",FALSE,FALSE,FALSE,FALSE,NA
"1057",FALSE,FALSE,FALSE,FALSE,NA
"1058",FALSE,FALSE,FALSE,FALSE,NA
"1059",FALSE,FALSE,FALSE,FALSE,NA
"1060",FALSE,FALSE,FALSE,FALSE,NA
"1061",FALSE,FALSE,FALSE,FALSE,NA
"1062",FALSE,FALSE,FALSE,FALSE,NA
"1063",FALSE,FALSE,FALSE,FALSE,NA
"1064",FALSE,FALSE,FALSE,FALSE,NA
"1065",FALSE,FALSE,FALSE,FALSE,NA
"1066",FALSE,FALSE,FALSE,FALSE,NA
"1067",FALSE,FALSE,FALSE,FALSE,NA
"1068",FALSE,FALSE,FALSE,FALSE,NA
"1069",FALSE,FALSE,FALSE,FALSE,NA
