"","tissue_pixels","noise_pixels"
"1069",FALSE,FALSE
"1070",FALSE,FALSE
"1071",FALSE,FALSE
"1072",FALSE,FALSE
"1073",FALSE,FALSE
"1074",FALSE,FALSE
"1075",FALSE,FALSE
"1076",FALSE,FALSE
"1077",FALSE,FALSE
"1078",FALSE,FALSE
"1079",FALSE,FALSE
"1080",FALSE,FALSE
"1081",FALSE,FALSE
"1082",FALSE,FALSE
"1083",FALSE,FALSE
"1084",FALSE,FALSE
"1085",FALSE,FALSE
"1086",FALSE,FALSE
"1087",FALSE,FALSE
"1088",FALSE,FALSE
"1089",FALSE,FALSE
"1090",FALSE,FALSE
"1091",FALSE,FALSE
"1092",FALSE,FALSE
"1093",FALSE,FALSE
"1094",FALSE,FALSE
"1095",FALSE,FALSE
"1096",FALSE,FALSE
"1097",FALSE,FALSE
"1098",FALSE,FALSE
"1099",FALSE,FALSE
"1100",FALSE,FALSE
"1101",FALSE,FALSE
"1102",FALSE,FALSE
"1103",FALSE,FALSE
"1104",FALSE,FALSE
"1105",FALSE,FALSE
"1106",FALSE,FALSE
"1107",FALSE,FALSE
"1108",FALSE,FALSE
"1109",FALSE,FALSE
"1110",FALSE,FALSE
"1111",FALSE,FALSE
"1112",FALSE,FALSE
"1113",FALSE,FALSE
"1114",FALSE,FALSE
"1115",FALSE,FALSE
"1116",FALSE,FALSE
"1117",FALSE,FALSE
"1118",FALSE,FALSE
"1119",FALSE,FALSE
"1120",FALSE,FALSE
"1121",FALSE,FALSE
"1122",FALSE,FALSE
"1123",FALSE,FALSE
"1124",FALSE,FALSE
"1125",FALSE,FALSE
"1126",FALSE,FALSE
"1127",FALSE,FALSE
"1128",FALSE,FALSE
"1129",FALSE,FALSE
"1130",FALSE,FALSE
"1131",FALSE,FALSE
"1132",FALSE,FALSE
"1133",FALSE,FALSE
"1134",FALSE,FALSE
"1135",FALSE,FALSE
"1136",FALSE,FALSE
"1137",FALSE,FALSE
"1138",FALSE,FALSE
"1139",FALSE,FALSE
"1140",FALSE,FALSE
"1141",FALSE,FALSE
"1142",FALSE,FALSE
"1143",FALSE,FALSE
"1144",FALSE,FALSE
"1145",FALSE,FALSE
"1146",FALSE,FALSE
"1147",FALSE,FALSE
"1148",FALSE,FALSE
"1149",FALSE,FALSE
"1150",FALSE,FALSE
"1151",FALSE,FALSE
"1152",FALSE,FALSE
"1153",FALSE,FALSE
"1154",FALSE,FALSE
"1155",FALSE,FALSE
"1156",FALSE,FALSE
"1157",FALSE,FALSE
"1158",FALSE,FALSE
"1159",FALSE,FALSE
"1160",FALSE,FALSE
"1161",FALSE,FALSE
"1162",FALSE,FALSE
"1163",FALSE,FALSE
"1164",FALSE,FALSE
"1165",FALSE,FALSE
"1166",FALSE,FALSE
"1167",FALSE,FALSE
"1168",FALSE,FALSE
"1169",FALSE,FALSE
"1170",FALSE,FALSE
"1171",FALSE,FALSE
"1172",FALSE,FALSE
"1173",FALSE,FALSE
"1174",FALSE,FALSE
"1175",FALSE,FALSE
"1176",FALSE,FALSE
"1177",FALSE,FALSE
"1178",FALSE,FALSE
"1179",FALSE,FALSE
"1180",FALSE,FALSE
"1181",FALSE,FALSE
"1182",FALSE,FALSE
"1183",FALSE,FALSE
"1184",FALSE,FALSE
"1185",FALSE,FALSE
"1186",FALSE,FALSE
"1187",FALSE,FALSE
"1188",FALSE,FALSE
"1189",FALSE,FALSE
"1190",FALSE,FALSE
"1191",FALSE,FALSE
"1192",FALSE,FALSE
"1193",FALSE,FALSE
"1194",FALSE,FALSE
"1195",FALSE,FALSE
"1196",FALSE,FALSE
"1197",FALSE,FALSE
"1198",FALSE,FALSE
"1199",FALSE,FALSE
"1200",TRUE,FALSE
"1201",TRUE,FALSE
"1202",TRUE,FALSE
"1203",TRUE,FALSE
"1204",TRUE,FALSE
"1205",TRUE,FALSE
"1206",TRUE,FALSE
"1207",TRUE,FALSE
"1208",TRUE,FALSE
"1209",TRUE,FALSE
"1210",TRUE,FALSE
"1211",TRUE,FALSE
"1212",TRUE,FALSE
"1213",TRUE,FALSE
"1214",TRUE,FALSE
"1215",TRUE,FALSE
"1216",TRUE,FALSE
"1217",TRUE,FALSE
"1218",TRUE,FALSE
"1219",TRUE,FALSE
"1220",TRUE,FALSE
"1221",TRUE,FALSE
"1222",TRUE,FALSE
"1223",TRUE,FALSE
"1224",TRUE,FALSE
"1225",TRUE,FALSE
"1226",TRUE,FALSE
"1227",TRUE,FALSE
"1228",TRUE,FALSE
"1229",TRUE,FALSE
"1230",TRUE,FALSE
"1231",TRUE,FALSE
"1232",TRUE,FALSE
"1233",TRUE,FALSE
"1234",TRUE,FALSE
"1235",TRUE,FALSE
"1236",TRUE,FALSE
"1237",TRUE,FALSE
"1238",TRUE,FALSE
"1239",TRUE,FALSE
"1240",TRUE,FALSE
"1241",TRUE,FALSE
"1242",TRUE,FALSE
"1243",TRUE,FALSE
"1244",TRUE,FALSE
"1245",TRUE,FALSE
"1246",TRUE,FALSE
"1247",TRUE,FALSE
"1248",TRUE,FALSE
"1249",TRUE,FALSE
"1250",TRUE,FALSE
"1251",TRUE,FALSE
"1252",TRUE,FALSE
"1253",TRUE,FALSE
"1254",TRUE,FALSE
"1255",TRUE,FALSE
"1256",TRUE,FALSE
"1257",TRUE,FALSE
"1258",TRUE,FALSE
"1259",TRUE,FALSE
"1260",TRUE,FALSE
"1261",TRUE,FALSE
"1262",TRUE,FALSE
"1263",TRUE,FALSE
"1264",TRUE,FALSE
"1265",TRUE,FALSE
"1266",TRUE,FALSE
"1267",TRUE,FALSE
"1268",TRUE,FALSE
"1269",TRUE,FALSE
"1270",TRUE,FALSE
"1271",TRUE,FALSE
"1272",TRUE,FALSE
"1273",TRUE,FALSE
"1274",TRUE,FALSE
"1275",TRUE,FALSE
"1276",TRUE,FALSE
"1277",TRUE,FALSE
"1278",TRUE,FALSE
"1279",TRUE,FALSE
"1280",TRUE,FALSE
"1281",TRUE,FALSE
"1282",TRUE,FALSE
"1283",TRUE,FALSE
"1284",TRUE,FALSE
"1285",TRUE,FALSE
"1286",TRUE,FALSE
"1287",TRUE,FALSE
"1288",TRUE,FALSE
"1289",TRUE,FALSE
"1290",TRUE,FALSE
"1291",TRUE,FALSE
"1292",TRUE,FALSE
"1293",TRUE,FALSE
"1294",TRUE,FALSE
"1295",TRUE,FALSE
"1296",TRUE,FALSE
"1297",TRUE,FALSE
"1298",TRUE,FALSE
"1299",TRUE,FALSE
"1300",TRUE,FALSE
"1301",TRUE,FALSE
"1302",TRUE,FALSE
"1303",TRUE,FALSE
"1304",TRUE,FALSE
"1305",TRUE,FALSE
"1306",TRUE,FALSE
"1307",TRUE,FALSE
"1308",TRUE,FALSE
"1309",TRUE,FALSE
"1310",TRUE,FALSE
"1311",TRUE,FALSE
"1312",FALSE,FALSE
"1313",FALSE,FALSE
"1314",FALSE,FALSE
"1315",FALSE,FALSE
"1316",FALSE,FALSE
"1317",FALSE,FALSE
"1318",FALSE,FALSE
"1319",FALSE,FALSE
"1320",FALSE,FALSE
"1321",FALSE,FALSE
"1322",FALSE,FALSE
"1323",FALSE,FALSE
"1324",FALSE,FALSE
"1325",FALSE,FALSE
"1326",FALSE,FALSE
"1327",FALSE,FALSE
"1328",FALSE,FALSE
"1329",FALSE,FALSE
"1330",FALSE,FALSE
"1331",FALSE,FALSE
"1332",FALSE,FALSE
"1333",FALSE,FALSE
"1334",FALSE,FALSE
"1335",FALSE,FALSE
"1336",FALSE,FALSE
"1337",FALSE,FALSE
"1338",FALSE,FALSE
"1339",FALSE,FALSE
"1340",FALSE,FALSE
"1341",FALSE,FALSE
"1342",FALSE,FALSE
"1343",FALSE,FALSE
"1344",FALSE,FALSE
"1345",FALSE,FALSE
"1346",FALSE,FALSE
"1347",FALSE,FALSE
"1348",FALSE,FALSE
"1349",FALSE,FALSE
"1350",FALSE,FALSE
"1351",FALSE,FALSE
"1352",FALSE,FALSE
"1353",FALSE,FALSE
"1354",FALSE,FALSE
"1355",FALSE,FALSE
"1356",FALSE,FALSE
"1357",FALSE,FALSE
"1358",FALSE,FALSE
"1359",FALSE,FALSE
"1360",FALSE,FALSE
"1361",FALSE,FALSE
"1362",FALSE,FALSE
"1363",FALSE,FALSE
"1364",FALSE,FALSE
"1365",FALSE,FALSE
"1366",FALSE,FALSE
"1367",FALSE,FALSE
"1368",FALSE,FALSE
"1369",FALSE,FALSE
"1370",FALSE,FALSE
"1371",FALSE,FALSE
"1372",FALSE,FALSE
"1373",FALSE,FALSE
"1374",FALSE,FALSE
"1375",FALSE,FALSE
"1376",FALSE,FALSE
"1377",FALSE,FALSE
"1378",FALSE,FALSE
"1379",FALSE,FALSE
"1380",FALSE,FALSE
"1381",FALSE,FALSE
"1382",FALSE,FALSE
"1383",FALSE,FALSE
"1384",FALSE,FALSE
"1385",FALSE,FALSE
"1386",FALSE,FALSE
"1387",FALSE,FALSE
"1388",FALSE,FALSE
"1389",FALSE,FALSE
"1390",FALSE,FALSE
"1391",FALSE,FALSE
"1392",FALSE,FALSE
"1393",FALSE,FALSE
"1394",FALSE,FALSE
"1395",FALSE,FALSE
"1396",FALSE,FALSE
"1397",FALSE,FALSE
"1398",FALSE,FALSE
"1399",FALSE,FALSE
"1400",FALSE,FALSE
"1401",FALSE,FALSE
"1402",FALSE,FALSE
"1403",FALSE,FALSE
"1404",FALSE,FALSE
"1405",FALSE,FALSE
"1406",FALSE,FALSE
"1407",FALSE,FALSE
"1408",FALSE,FALSE
"1409",FALSE,FALSE
"1410",FALSE,FALSE
"1411",FALSE,FALSE
"1412",FALSE,FALSE
"1413",FALSE,FALSE
"1414",FALSE,FALSE
"1415",FALSE,FALSE
"1416",FALSE,FALSE
"1417",FALSE,FALSE
"1418",FALSE,FALSE
"1419",FALSE,FALSE
"1420",FALSE,FALSE
"1421",FALSE,FALSE
"1422",FALSE,FALSE
"1423",FALSE,FALSE
"1424",FALSE,FALSE
"1425",FALSE,FALSE
"1426",FALSE,FALSE
"1427",FALSE,FALSE
"1428",FALSE,FALSE
"1429",FALSE,FALSE
"1430",FALSE,FALSE
"1431",FALSE,FALSE
"1432",FALSE,FALSE
"1433",FALSE,FALSE
"1434",FALSE,FALSE
"1435",FALSE,FALSE
"1436",FALSE,FALSE
"1437",FALSE,FALSE
"1438",FALSE,FALSE
"1439",FALSE,FALSE
"1440",FALSE,FALSE
"1441",FALSE,FALSE
"1442",FALSE,FALSE
"1443",FALSE,FALSE
"1444",FALSE,FALSE
"1445",FALSE,FALSE
"1446",FALSE,FALSE
"1447",FALSE,FALSE
"1448",FALSE,FALSE
"1449",FALSE,FALSE
"1450",FALSE,FALSE
"1451",FALSE,FALSE
"1452",FALSE,FALSE
"1453",FALSE,FALSE
"1454",FALSE,FALSE
"1455",FALSE,FALSE
"1456",FALSE,FALSE
"1457",FALSE,FALSE
"1458",FALSE,FALSE
"1459",FALSE,FALSE
"1460",FALSE,FALSE
"1461",FALSE,FALSE
"1462",FALSE,FALSE
"1463",TRUE,FALSE
"1464",TRUE,FALSE
"1465",TRUE,FALSE
"1466",TRUE,FALSE
"1467",TRUE,FALSE
"1468",TRUE,FALSE
"1469",TRUE,FALSE
"1470",TRUE,FALSE
"1471",TRUE,FALSE
"1472",TRUE,FALSE
"1473",TRUE,FALSE
"1474",TRUE,FALSE
"1475",TRUE,FALSE
"1476",TRUE,FALSE
"1477",TRUE,FALSE
"1478",TRUE,FALSE
"1479",TRUE,FALSE
"1480",TRUE,FALSE
"1481",TRUE,FALSE
"1482",TRUE,FALSE
"1483",TRUE,FALSE
"1484",TRUE,FALSE
"1485",TRUE,FALSE
"1486",TRUE,FALSE
"1487",TRUE,FALSE
"1488",TRUE,FALSE
"1489",TRUE,FALSE
"1490",TRUE,FALSE
"1491",TRUE,FALSE
"1492",TRUE,FALSE
"1493",TRUE,FALSE
"1494",TRUE,FALSE
"1495",TRUE,FALSE
"1496",TRUE,FALSE
"1497",TRUE,FALSE
"1498",TRUE,FALSE
"1499",TRUE,FALSE
"1500",TRUE,FALSE
"1501",TRUE,FALSE
"1502",TRUE,FALSE
"1503",TRUE,FALSE
"1504",TRUE,FALSE
"1505",TRUE,FALSE
"1506",TRUE,FALSE
"1507",TRUE,FALSE
"1508",TRUE,FALSE
"1509",TRUE,FALSE
"1510",TRUE,FALSE
"1511",TRUE,FALSE
"1512",TRUE,FALSE
"1513",TRUE,FALSE
"1514",TRUE,FALSE
"1515",TRUE,FALSE
"1516",TRUE,FALSE
"1517",TRUE,FALSE
"1518",TRUE,FALSE
"1519",TRUE,FALSE
"1520",TRUE,FALSE
"1521",TRUE,FALSE
"1522",TRUE,FALSE
"1523",TRUE,FALSE
"1524",TRUE,FALSE
"1525",TRUE,FALSE
"1526",TRUE,FALSE
"1527",TRUE,FALSE
"1528",TRUE,FALSE
"1529",TRUE,FALSE
"1530",TRUE,FALSE
"1531",TRUE,FALSE
"1532",TRUE,FALSE
"1533",TRUE,FALSE
"1534",TRUE,FALSE
"1535",TRUE,FALSE
"1536",TRUE,FALSE
"1537",TRUE,FALSE
"1538",TRUE,FALSE
"1539",TRUE,FALSE
"1540",TRUE,FALSE
"1541",TRUE,FALSE
"1542",TRUE,FALSE
"1543",TRUE,FALSE
"1544",TRUE,FALSE
"1545",TRUE,FALSE
"1546",TRUE,FALSE
"1547",TRUE,FALSE
"1548",TRUE,FALSE
"1549",TRUE,FALSE
"1550",TRUE,FALSE
"1551",TRUE,FALSE
"1552",TRUE,FALSE
"1553",TRUE,FALSE
"1554",TRUE,FALSE
"1555",TRUE,FALSE
"1556",TRUE,FALSE
"1557",TRUE,FALSE
"1558",TRUE,FALSE
"1559",TRUE,FALSE
"1560",TRUE,FALSE
"1561",TRUE,FALSE
"1562",TRUE,FALSE
"1563",TRUE,FALSE
"1564",TRUE,FALSE
"1565",TRUE,FALSE
"1566",TRUE,FALSE
"1567",TRUE,FALSE
"1568",TRUE,FALSE
"1569",TRUE,FALSE
"1570",TRUE,FALSE
"1571",TRUE,FALSE
"1572",TRUE,FALSE
"1573",TRUE,FALSE
"1574",TRUE,FALSE
"1575",TRUE,FALSE
"1576",TRUE,FALSE
"1577",TRUE,FALSE
"1578",TRUE,FALSE
"1579",TRUE,FALSE
"1580",TRUE,FALSE
"1581",FALSE,FALSE
"1582",FALSE,FALSE
"1583",FALSE,FALSE
"1584",FALSE,FALSE
"1585",FALSE,FALSE
"1586",FALSE,FALSE
"1587",FALSE,FALSE
"1588",FALSE,FALSE
"1589",FALSE,FALSE
"1590",FALSE,FALSE
"1591",FALSE,FALSE
"1592",FALSE,FALSE
"1593",FALSE,FALSE
"1594",FALSE,FALSE
"1595",FALSE,FALSE
"1596",FALSE,FALSE
"1597",FALSE,FALSE
"1598",FALSE,FALSE
"1599",FALSE,FALSE
"1600",FALSE,FALSE
"1601",FALSE,FALSE
"1602",FALSE,FALSE
"1603",FALSE,FALSE
"1604",FALSE,FALSE
"1605",FALSE,FALSE
"1606",FALSE,FALSE
"1607",FALSE,FALSE
"1608",FALSE,FALSE
"1609",FALSE,FALSE
"1610",FALSE,FALSE
"1611",FALSE,FALSE
"1612",FALSE,FALSE
"1613",FALSE,FALSE
"1614",FALSE,FALSE
"1615",FALSE,FALSE
"1616",FALSE,FALSE
"1617",FALSE,FALSE
"1618",FALSE,FALSE
"1619",FALSE,FALSE
"1620",FALSE,FALSE
"1621",FALSE,FALSE
"1622",FALSE,FALSE
"1623",FALSE,FALSE
"1624",FALSE,FALSE
"1625",FALSE,FALSE
"1626",FALSE,FALSE
"1627",FALSE,FALSE
"1628",FALSE,FALSE
"1629",FALSE,FALSE
"1630",FALSE,FALSE
"1631",FALSE,FALSE
"1632",FALSE,FALSE
"1633",FALSE,FALSE
"1634",FALSE,FALSE
"1635",FALSE,FALSE
"1636",FALSE,FALSE
"1637",FALSE,FALSE
"1638",FALSE,FALSE
"1639",FALSE,FALSE
"1640",FALSE,FALSE
"1641",FALSE,FALSE
"1642",FALSE,FALSE
"1643",FALSE,FALSE
"1644",FALSE,FALSE
"1645",FALSE,FALSE
"1646",FALSE,FALSE
"1647",FALSE,FALSE
"1648",FALSE,FALSE
"1649",FALSE,FALSE
"1650",FALSE,FALSE
"1651",FALSE,FALSE
"1652",FALSE,FALSE
"1653",FALSE,FALSE
"1654",FALSE,FALSE
"1655",FALSE,FALSE
"1656",FALSE,FALSE
"1657",FALSE,FALSE
"1658",FALSE,FALSE
"1659",FALSE,FALSE
"1660",FALSE,FALSE
"1661",FALSE,FALSE
"1662",FALSE,FALSE
"1663",FALSE,FALSE
"1664",FALSE,FALSE
"1665",FALSE,FALSE
"1666",FALSE,FALSE
"1667",FALSE,FALSE
"1668",FALSE,FALSE
"1669",FALSE,FALSE
"1670",FALSE,FALSE
"1671",FALSE,FALSE
"1672",FALSE,FALSE
"1673",FALSE,FALSE
"1674",FALSE,FALSE
"1675",FALSE,FALSE
"1676",FALSE,FALSE
"1677",FALSE,FALSE
"1678",FALSE,FALSE
"1679",FALSE,FALSE
"1680",FALSE,FALSE
"1681",FALSE,FALSE
"1682",FALSE,FALSE
"1683",FALSE,FALSE
"1684",FALSE,FALSE
"1685",FALSE,FALSE
"1686",FALSE,FALSE
"1687",FALSE,FALSE
"1688",FALSE,FALSE
"1689",FALSE,FALSE
"1690",FALSE,FALSE
"1691",FALSE,FALSE
"1692",FALSE,FALSE
"1693",FALSE,FALSE
"1694",FALSE,FALSE
"1695",FALSE,FALSE
"1696",FALSE,FALSE
"1697",FALSE,FALSE
"1698",FALSE,FALSE
"1699",FALSE,FALSE
"1700",FALSE,FALSE
"1701",FALSE,FALSE
"1702",FALSE,FALSE
"1703",FALSE,FALSE
"1704",FALSE,FALSE
"1705",FALSE,FALSE
"1706",FALSE,FALSE
"1707",FALSE,FALSE
"1708",FALSE,FALSE
"1709",FALSE,FALSE
"1710",FALSE,FALSE
"1711",FALSE,FALSE
"1712",FALSE,FALSE
"1713",FALSE,FALSE
"1714",FALSE,FALSE
"1715",FALSE,FALSE
"1716",FALSE,FALSE
"1717",FALSE,FALSE
"1718",FALSE,FALSE
"1719",FALSE,FALSE
"1720",FALSE,FALSE
"1721",FALSE,FALSE
"1722",FALSE,FALSE
"1723",FALSE,FALSE
"1724",FALSE,FALSE
"1725",FALSE,FALSE
"1726",TRUE,FALSE
"1727",TRUE,FALSE
"1728",TRUE,FALSE
"1729",TRUE,FALSE
"1730",TRUE,FALSE
"1731",TRUE,FALSE
"1732",TRUE,FALSE
"1733",TRUE,FALSE
"1734",TRUE,FALSE
"1735",TRUE,FALSE
"1736",TRUE,FALSE
"1737",TRUE,FALSE
"1738",TRUE,FALSE
"1739",TRUE,FALSE
"1740",TRUE,FALSE
"1741",TRUE,FALSE
"1742",TRUE,FALSE
"1743",TRUE,FALSE
"1744",TRUE,FALSE
"1745",TRUE,FALSE
"1746",TRUE,FALSE
"1747",TRUE,FALSE
"1748",TRUE,FALSE
"1749",TRUE,FALSE
"1750",TRUE,FALSE
"1751",TRUE,FALSE
"1752",TRUE,FALSE
"1753",TRUE,FALSE
"1754",TRUE,FALSE
"1755",TRUE,FALSE
"1756",TRUE,FALSE
"1757",TRUE,FALSE
"1758",TRUE,FALSE
"1759",TRUE,FALSE
"1760",TRUE,FALSE
"1761",TRUE,FALSE
"1762",TRUE,FALSE
"1763",TRUE,FALSE
"1764",TRUE,FALSE
"1765",TRUE,FALSE
"1766",TRUE,FALSE
"1767",TRUE,FALSE
"1768",TRUE,FALSE
"1769",TRUE,FALSE
"1770",TRUE,FALSE
"1771",TRUE,FALSE
"1772",TRUE,FALSE
"1773",TRUE,FALSE
"1774",TRUE,FALSE
"1775",TRUE,FALSE
"1776",TRUE,FALSE
"1777",TRUE,FALSE
"1778",TRUE,FALSE
"1779",TRUE,FALSE
"1780",TRUE,FALSE
"1781",TRUE,FALSE
"1782",TRUE,FALSE
"1783",TRUE,FALSE
"1784",TRUE,FALSE
"1785",TRUE,FALSE
"1786",TRUE,FALSE
"1787",TRUE,FALSE
"1788",TRUE,FALSE
"1789",TRUE,FALSE
"1790",TRUE,FALSE
"1791",TRUE,FALSE
"1792",TRUE,FALSE
"1793",TRUE,FALSE
"1794",TRUE,FALSE
"1795",TRUE,FALSE
"1796",TRUE,FALSE
"1797",TRUE,FALSE
"1798",TRUE,FALSE
"1799",TRUE,FALSE
"1800",TRUE,FALSE
"1801",TRUE,FALSE
"1802",TRUE,FALSE
"1803",TRUE,FALSE
"1804",TRUE,FALSE
"1805",TRUE,FALSE
"1806",TRUE,FALSE
"1807",TRUE,FALSE
"1808",TRUE,FALSE
"1809",TRUE,FALSE
"1810",TRUE,FALSE
"1811",TRUE,FALSE
"1812",TRUE,FALSE
"1813",TRUE,FALSE
"1814",TRUE,FALSE
"1815",TRUE,FALSE
"1816",TRUE,FALSE
"1817",TRUE,FALSE
"1818",TRUE,FALSE
"1819",TRUE,FALSE
"1820",TRUE,FALSE
"1821",TRUE,FALSE
"1822",TRUE,FALSE
"1823",TRUE,FALSE
"1824",TRUE,FALSE
"1825",TRUE,FALSE
"1826",TRUE,FALSE
"1827",TRUE,FALSE
"1828",TRUE,FALSE
"1829",TRUE,FALSE
"1830",TRUE,FALSE
"1831",TRUE,FALSE
"1832",TRUE,FALSE
"1833",TRUE,FALSE
"1834",TRUE,FALSE
"1835",TRUE,FALSE
"1836",TRUE,FALSE
"1837",TRUE,FALSE
"1838",TRUE,FALSE
"1839",TRUE,FALSE
"1840",TRUE,FALSE
"1841",TRUE,FALSE
"1842",TRUE,FALSE
"1843",TRUE,FALSE
"1844",TRUE,FALSE
"1845",TRUE,FALSE
"1846",FALSE,FALSE
"1847",FALSE,FALSE
"1848",FALSE,FALSE
"1849",FALSE,FALSE
"1850",FALSE,FALSE
"1851",FALSE,FALSE
"1852",FALSE,FALSE
"1853",FALSE,FALSE
"1854",FALSE,FALSE
"1855",FALSE,FALSE
"1856",FALSE,FALSE
"1857",FALSE,FALSE
"1858",FALSE,FALSE
"1859",FALSE,FALSE
"1860",FALSE,FALSE
"1861",FALSE,FALSE
"1862",FALSE,FALSE
"1863",FALSE,FALSE
"1864",FALSE,FALSE
"1865",FALSE,FALSE
"1866",FALSE,FALSE
"1867",FALSE,FALSE
"1868",FALSE,FALSE
"1869",FALSE,FALSE
"1870",FALSE,FALSE
"1871",FALSE,FALSE
"1872",FALSE,FALSE
"1873",FALSE,FALSE
"1874",FALSE,FALSE
"1875",FALSE,FALSE
"1876",FALSE,FALSE
"1877",FALSE,FALSE
"1878",FALSE,FALSE
"1879",FALSE,FALSE
"1880",FALSE,FALSE
"1881",FALSE,FALSE
"1882",FALSE,FALSE
"1883",FALSE,FALSE
"1884",FALSE,FALSE
"1885",FALSE,FALSE
"1886",FALSE,FALSE
"1887",FALSE,FALSE
"1888",FALSE,FALSE
"1889",FALSE,FALSE
"1890",FALSE,FALSE
"1891",FALSE,FALSE
"1892",FALSE,FALSE
"1893",FALSE,FALSE
"1894",FALSE,FALSE
"1895",FALSE,FALSE
"1896",FALSE,FALSE
"1897",FALSE,FALSE
"1898",FALSE,FALSE
"1899",FALSE,FALSE
"1900",FALSE,FALSE
"1901",FALSE,FALSE
"1902",FALSE,FALSE
"1903",FALSE,FALSE
"1904",FALSE,FALSE
"1905",FALSE,FALSE
"1906",FALSE,FALSE
"1907",FALSE,FALSE
"1908",FALSE,FALSE
"1909",FALSE,FALSE
"1910",FALSE,FALSE
"1911",FALSE,FALSE
"1912",FALSE,FALSE
"1913",FALSE,FALSE
"1914",FALSE,FALSE
"1915",FALSE,FALSE
"1916",FALSE,FALSE
"1917",FALSE,FALSE
"1918",FALSE,FALSE
"1919",FALSE,FALSE
"1920",FALSE,FALSE
"1921",FALSE,FALSE
"1922",FALSE,FALSE
"1923",FALSE,FALSE
"1924",FALSE,FALSE
"1925",FALSE,FALSE
"1926",FALSE,FALSE
"1927",FALSE,FALSE
"1928",FALSE,FALSE
"1929",FALSE,FALSE
"1930",FALSE,FALSE
"1931",FALSE,FALSE
"1932",FALSE,FALSE
"1933",FALSE,FALSE
"1934",FALSE,FALSE
"1935",FALSE,FALSE
"1936",FALSE,FALSE
"1937",FALSE,FALSE
"1938",FALSE,FALSE
"1939",FALSE,FALSE
"1940",FALSE,FALSE
"1941",FALSE,FALSE
"1942",FALSE,FALSE
"1943",FALSE,FALSE
"1944",FALSE,FALSE
"1945",FALSE,FALSE
"1946",FALSE,FALSE
"1947",FALSE,FALSE
"1948",FALSE,FALSE
"1949",FALSE,FALSE
"1950",FALSE,FALSE
"1951",FALSE,FALSE
"1952",FALSE,FALSE
"1953",FALSE,FALSE
"1954",FALSE,FALSE
"1955",FALSE,FALSE
"1956",FALSE,FALSE
"1957",FALSE,FALSE
"1958",FALSE,FALSE
"1959",FALSE,FALSE
"1960",FALSE,FALSE
"1961",FALSE,FALSE
"1962",FALSE,FALSE
"1963",FALSE,FALSE
"1964",FALSE,FALSE
"1965",FALSE,FALSE
"1966",FALSE,FALSE
"1967",FALSE,FALSE
"1968",FALSE,FALSE
"1969",FALSE,FALSE
"1970",FALSE,FALSE
"1971",FALSE,FALSE
"1972",FALSE,FALSE
"1973",FALSE,FALSE
"1974",FALSE,FALSE
"1975",FALSE,FALSE
"1976",FALSE,FALSE
"1977",FALSE,FALSE
"1978",FALSE,FALSE
"1979",FALSE,FALSE
"1980",FALSE,FALSE
"1981",FALSE,FALSE
"1982",FALSE,FALSE
"1983",FALSE,FALSE
"1984",FALSE,FALSE
"1985",FALSE,FALSE
"1986",FALSE,FALSE
"1987",FALSE,FALSE
"1988",FALSE,FALSE
"1989",TRUE,FALSE
"1990",TRUE,FALSE
"1991",TRUE,FALSE
"1992",TRUE,FALSE
"1993",TRUE,FALSE
"1994",TRUE,FALSE
"1995",TRUE,FALSE
"1996",TRUE,FALSE
"1997",TRUE,FALSE
"1998",TRUE,FALSE
"1999",TRUE,FALSE
"2000",TRUE,FALSE
"2001",TRUE,FALSE
"2002",TRUE,FALSE
"2003",TRUE,FALSE
"2004",TRUE,FALSE
"2005",TRUE,FALSE
"2006",TRUE,FALSE
"2007",TRUE,FALSE
"2008",TRUE,FALSE
"2009",TRUE,FALSE
"2010",TRUE,FALSE
"2011",TRUE,FALSE
"2012",TRUE,FALSE
"2013",TRUE,FALSE
"2014",TRUE,FALSE
"2015",TRUE,FALSE
"2016",TRUE,FALSE
"2017",TRUE,FALSE
"2018",TRUE,FALSE
"2019",TRUE,FALSE
"2020",TRUE,FALSE
"2021",TRUE,FALSE
"2022",TRUE,FALSE
"2023",TRUE,FALSE
"2024",TRUE,FALSE
"2025",TRUE,FALSE
"2026",TRUE,FALSE
"2027",TRUE,FALSE
"2028",TRUE,FALSE
"2029",TRUE,FALSE
"2030",TRUE,FALSE
"2031",TRUE,FALSE
"2032",TRUE,FALSE
"2033",TRUE,FALSE
"2034",TRUE,FALSE
"2035",TRUE,FALSE
"2036",TRUE,FALSE
"2037",TRUE,FALSE
"2038",TRUE,FALSE
"2039",TRUE,FALSE
"2040",TRUE,FALSE
"2041",TRUE,FALSE
"2042",TRUE,FALSE
"2043",TRUE,FALSE
"2044",TRUE,FALSE
"2045",TRUE,FALSE
"2046",TRUE,FALSE
"2047",TRUE,FALSE
"2048",TRUE,FALSE
"2049",TRUE,FALSE
"2050",TRUE,FALSE
"2051",TRUE,FALSE
"2052",TRUE,FALSE
"2053",TRUE,FALSE
"2054",TRUE,FALSE
"2055",TRUE,FALSE
"2056",TRUE,FALSE
"2057",TRUE,FALSE
"2058",TRUE,FALSE
"2059",TRUE,FALSE
"2060",TRUE,FALSE
"2061",TRUE,FALSE
"2062",TRUE,FALSE
"2063",TRUE,FALSE
"2064",TRUE,FALSE
"2065",TRUE,FALSE
"2066",TRUE,FALSE
